39562.5603001852	2.35E+02
39562.5603079051	2.87E+02
39562.5603156134	2.99E+02
39562.5603194676	3.14E+02
39562.5603233333	3.29E+02
39562.5603271875	3.48E+02
39562.5603349074	3.43E+02
39562.5603387616	3.28E+02
39562.5603426157	3.38E+02
39562.5603464699	3.52E+02
39562.5603503356	3.80E+02
39562.5603541898	3.92E+02
39562.5603580440	3.80E+02
39562.5603619097	3.66E+02
39562.5603657639	3.52E+02
39562.5603811921	2.96E+02
39562.5603850462	2.35E+02
39562.5603889120	1.59E+02
39562.5603927662	9.40E+01
39562.5603966204	5.60E+01
39562.5604004861	5.10E+01
39562.5604043403	8.70E+01
39562.5604081944	1.08E+02
39562.5604120602	7.70E+01
39562.5604159144	4.10E+01
39562.5604197685	5.00E+00
39562.5604236343	0.00E+00
39562.5604274884	1.50E+01
39562.5604313426	3.20E+01
39562.5604351968	7.40E+01
39562.5604390625	9.50E+01
39562.5604429167	1.24E+02
39562.5604467708	9.70E+01
39562.5604506366	8.20E+01
39562.5604544907	4.10E+01
39562.5604583449	2.60E+01
39562.5604622106	1.00E+01
39562.5604660648	2.10E+01
39562.5604699190	4.20E+01
39562.5604737847	6.30E+01
39562.5604776389	9.50E+01
39562.5604814931	1.37E+02
39562.5604853472	1.74E+02
39562.5604892130	1.97E+02
39562.5604930671	2.32E+02
39562.5604969213	2.85E+02
39562.5605007870	3.25E+02
39562.5605046412	3.18E+02
39562.5605162153	3.30E+02
39562.5605239236	3.23E+02
39562.5605277893	3.32E+02
39562.5605316435	3.38E+02
39562.5605354977	3.57E+02
39562.5605393634	3.80E+02
39562.5605432176	3.85E+02
39562.5605470718	3.50E+02
39562.5605509375	3.35E+02
39562.5605586458	3.75E+02
39562.5605625000	3.62E+02
39562.5605663657	3.57E+02
39562.5605702199	3.38E+02
39562.5605740741	3.42E+02
39562.5605817940	3.23E+02
39562.5605856481	3.05E+02
39562.5605895023	2.89E+02
39562.5605933681	3.00E+02
39562.5605972222	2.88E+02
39562.5606010764	2.16E+02
39562.5606049421	1.34E+02
39562.5606087963	1.03E+02
39562.5606126505	1.25E+02
39562.5606165046	1.46E+02
39562.5606203704	1.92E+02
39562.5606242245	2.23E+02
39562.5606280787	2.45E+02
39562.5606319444	2.32E+02
39562.5606357986	2.21E+02
39562.5606396528	2.46E+02
39562.5606435069	2.58E+02
39562.5606473727	3.06E+02
39562.5606512268	3.36E+02
39562.5606550810	3.49E+02
39562.5606628009	3.30E+02
39562.5606666551	3.45E+02
39562.5606705093	3.32E+02
39562.5606743750	3.22E+02
39562.5606820833	3.37E+02
39562.5606859491	3.70E+02
39562.5606898032	3.63E+02
39562.5606936574	3.21E+02
39562.5606975116	2.50E+02
39562.5607013773	2.19E+02
39562.5607052315	1.64E+02
39562.5607090857	1.04E+02
39562.5607129514	4.00E+01
39562.5607168056	4.50E+01
39562.5607206597	7.50E+01
39562.5607245255	8.10E+01
39562.5607283796	5.60E+01
39562.5607322338	2.60E+01
39562.5607360995	5.00E+00
39562.5607399537	0.00E+00
39562.5607592361	5.00E+00
39562.5607631019	1.50E+01
39562.5607669560	4.80E+01
39562.5607708102	8.40E+01
39562.5607746759	1.70E+02
39562.5607785301	1.89E+02
39562.5607823843	1.58E+02
39562.5607862500	6.20E+01
39562.5607901042	1.00E+01
39562.5607939583	0.00E+00
39562.5610602199	2.80E+01
39562.5610640856	8.30E+01
39562.5610679398	9.80E+01
39562.5610718056	8.00E+01
39562.5610756597	7.60E+01
39562.5610795255	1.69E+02
39562.5610833796	2.78E+02
39562.5610872338	2.42E+02
39562.5610910995	1.39E+02
39562.5610949537	2.00E+01
39562.5610988194	5.00E+00
39562.5611026736	0.00E+00
39562.5611914236	1.50E+01
39562.5611952778	2.00E+01
39562.5612029977	5.00E+00
39562.5612068518	0.00E+00
39562.5612145718	5.00E+00
39562.5612184259	1.00E+01
39562.5612261458	5.00E+00
39562.5612300000	0.00E+00
39562.5615193634	5.00E+00
39562.5615347917	2.00E+01
39562.5615425116	1.50E+01
39562.5615463773	0.00E+00
39562.5615502315	5.00E+00
39562.5615579514	1.00E+01
39562.5615618056	4.50E+01
39562.5615656597	1.03E+02
39562.5615695255	1.65E+02
39562.5615733796	1.97E+02
39562.5615810995	2.03E+02
39562.5615849537	2.25E+02
39562.5615888194	2.74E+02
39562.5615926736	3.16E+02
39562.5615965394	3.31E+02
39562.5616003935	3.39E+02
39562.5616081134	3.52E+02
39562.5616119676	3.68E+02
39562.5616194907	3.50E+02
39562.5616233565	3.20E+02
39562.5616274074	3.29E+02
39562.5616349306	3.23E+02
39562.5616387847	2.63E+02
39562.5616426505	2.27E+02
39562.5616465046	1.70E+02
39562.5616503704	1.60E+02
39562.5616542245	1.21E+02
39562.5616580787	1.31E+02
39562.5616619444	1.53E+02
39562.5616657986	1.64E+02
39562.5616735185	1.31E+02
39562.5616773727	1.49E+02
39562.5616850926	1.71E+02
39562.5616889583	1.61E+02
39562.5616928125	1.49E+02
39562.5616966667	1.40E+02
39562.5617043866	1.68E+02
39562.5617082523	2.02E+02
39562.5617121065	2.38E+02
39562.5617159722	2.68E+02
39562.5617198264	2.31E+02
39562.5617275463	2.09E+02
39562.5617314005	2.38E+02
39562.5617352662	2.49E+02
39562.5617391204	3.03E+02
39562.5617429745	3.49E+02
39562.5617468403	3.80E+02
39562.5617506944	3.69E+02
39562.5617545602	3.28E+02
39562.5617584144	3.09E+02
39562.5617622685	3.34E+02
39562.5617661343	3.80E+02
39562.5617699884	3.88E+02
39562.5617738542	3.72E+02
39562.5617777083	3.62E+02
39562.5617815625	3.51E+02
39562.5617854282	3.32E+02
39562.5617892824	2.96E+02
39562.5617970023	2.86E+02
39562.5618008565	2.64E+02
39562.5618047222	2.18E+02
39562.5618085764	1.40E+02
39562.5618124421	8.10E+01
39562.5618162963	2.10E+01
39562.5618201505	5.00E+00
39562.5618240162	1.00E+01
39562.5618278704	2.50E+01
39562.5618317361	3.00E+01
39562.5618355903	2.50E+01
39562.5618394444	1.00E+01
39562.5618433102	5.00E+00
39562.5618471644	0.00E+00
39562.5624026968	5.00E+00
39562.5624104167	1.50E+01
39562.5624142708	4.80E+01
39562.5624181366	1.27E+02
39562.5624219907	2.13E+02
39562.5624258449	2.78E+02
39562.5624297106	3.12E+02
39562.5624335648	3.38E+02
39562.5624374190	3.20E+02
39562.5624412731	3.34E+02
39562.5624451389	3.25E+02
39562.5624489931	3.40E+02
39562.5624528472	2.45E+02
39562.5624567130	1.74E+02
39562.5624605671	1.33E+02
39562.5624644213	1.23E+02
39562.5624682870	8.10E+01
39562.5624721412	3.20E+01
39562.5624759954	1.00E+01
39562.5624798611	2.70E+01
39562.5624837153	6.90E+01
39562.5624875694	1.10E+02
39562.5624914352	1.39E+02
39562.5624952893	1.77E+02
39562.5624991435	2.09E+02
39562.5625030093	2.68E+02
39562.5625068634	2.75E+02
39562.5625107176	3.06E+02
39562.5625145833	3.17E+02
39562.5625184375	3.45E+02
39562.5625222917	3.74E+02
39562.5625261574	3.64E+02
39562.5625338657	3.52E+02
39562.5625377199	3.73E+02
39562.5625454398	3.80E+02
39562.5625492940	3.66E+02
39562.5625531597	3.49E+02
39562.5625570139	3.37E+02
39562.5625608681	2.87E+02
39562.5625647338	2.64E+02
39562.5625685880	1.84E+02
39562.5625724421	1.36E+02
39562.5625762963	6.50E+01
39562.5625801620	3.00E+01
39562.5625840162	2.50E+01
39562.5625878704	1.00E+01
39562.5625955903	0.00E+00
39562.5626033102	5.00E+00
39562.5626071643	1.00E+01
39562.5626148727	5.00E+00
39562.5626187384	0.00E+00
39562.5626652199	5.00E+00
39562.5626729282	1.00E+01
39562.5626767824	5.00E+00
39562.5626806481	1.10E+01
39562.5626845023	6.00E+00
39562.5626883565	2.90E+01
39562.5626922222	8.20E+01
39562.5626960764	1.34E+02
39562.5626999306	1.82E+02
39562.5627037963	2.35E+02
39562.5627076505	2.81E+02
39562.5627115046	3.30E+02
39562.5627153587	3.51E+02
39562.5627192245	3.81E+02
39562.5627230787	3.61E+02
39562.5627269329	3.42E+02
39562.5627307986	3.31E+02
39562.5627346527	3.46E+02
39562.5627385069	3.14E+02
39562.5627423727	2.73E+02
39562.5627462269	2.00E+02
39562.5627500810	1.43E+02
39562.5627539352	1.25E+02
39562.5627578009	1.13E+02
39562.5627616551	1.23E+02
39562.5627655093	7.50E+01
39562.5627693750	6.10E+01
39562.5627732292	4.10E+01
39562.5627770833	3.10E+01
39562.5627809491	2.50E+01
39562.5627848032	1.50E+01
39562.5627886574	2.00E+01
39562.5627925231	1.50E+01
39562.5627963773	2.10E+01
39562.5628002315	4.70E+01
39562.5628079514	4.10E+01
39562.5628118056	1.50E+01
39562.5628195255	2.60E+01
39562.5628233796	4.60E+01
39562.5628272454	7.20E+01
39562.5628310995	7.60E+01
39562.5628349537	5.60E+01
39562.5628388194	3.00E+01
39562.5628542477	1.60E+01
39562.5628581019	3.60E+01
39562.5628619676	7.70E+01
39562.5628658218	1.29E+02
39562.5628696759	1.49E+02
39562.5628735301	1.08E+02
39562.5628773958	5.60E+01
39562.5628812500	1.50E+01
39562.5628851042	3.60E+01
39562.5628889699	7.00E+01
39562.5628928241	1.41E+02
39562.5628966782	1.45E+02
39562.5629005440	1.36E+02
39562.5629043981	1.06E+02
39562.5629082523	1.32E+02
39562.5629121181	1.66E+02
39562.5629198264	1.42E+02
39562.5629236921	1.15E+02
39562.5629275463	1.04E+02
39562.5629314005	1.00E+02
39562.5629352662	1.24E+02
39562.5629391204	1.44E+02
39562.5629429745	1.75E+02
39562.5629468403	2.00E+02
39562.5629506944	2.15E+02
39562.5629545486	2.03E+02
39562.5629584144	1.83E+02
39562.5629622685	1.37E+02
39562.5629661227	1.22E+02
39562.5629699884	7.20E+01
39562.5629738426	5.60E+01
39562.5629776968	3.10E+01
39562.5629815625	4.20E+01
39562.5629854167	8.90E+01
39562.5629892708	1.12E+02
39562.5629931366	1.61E+02
39562.5629969907	1.55E+02
39562.5630008449	2.02E+02
39562.5630047106	1.72E+02
39562.5630085648	1.31E+02
39562.5630124190	6.10E+01
39562.5630162847	5.20E+01
39562.5630201389	9.50E+01
39562.5630239931	1.00E+02
39562.5630278588	6.80E+01
39562.5630355671	9.60E+01
39562.5630394329	1.16E+02
39562.5630432870	8.00E+01
39562.5630471412	7.60E+01
39562.5630510069	7.10E+01
39562.5630548611	6.70E+01
39562.5630587153	4.20E+01
39562.5630625810	6.20E+01
39562.5630664352	1.08E+02
39562.5630702894	1.02E+02
39562.5630741551	1.08E+02
39562.5630780093	8.70E+01
39562.5630818634	1.56E+02
39562.5630857292	1.72E+02
39562.5630895833	1.94E+02
39562.5630934375	1.89E+02
39562.5630973032	2.35E+02
39562.5631011574	2.89E+02
39562.5631050116	3.35E+02
39562.5631088773	3.30E+02
39562.5631127315	3.09E+02
39562.5631165856	3.13E+02
39562.5631243056	3.42E+02
39562.5631281597	3.46E+02
39562.5631320255	3.68E+02
39562.5631358796	3.39E+02
39562.5631397338	2.91E+02
39562.5631435995	2.72E+02
39562.5631474537	3.01E+02
39562.5631513078	3.34E+02
39562.5631551736	3.40E+02
39562.5631590278	3.30E+02
39562.5631628819	2.97E+02
39562.5631667477	2.58E+02
39562.5631706019	2.02E+02
39562.5631744560	1.80E+02
39562.5631783218	1.51E+02
39562.5631821759	1.15E+02
39562.5631860301	6.20E+01
39562.5631898958	1.50E+01
39562.5631976042	5.10E+01
39562.5632014699	9.20E+01
39562.5632053241	1.07E+02
39562.5632091782	1.17E+02
39562.5632130440	1.34E+02
39562.5632168981	1.47E+02
39562.5632207523	1.21E+02
39562.5632246181	9.30E+01
39562.5632323264	1.02E+02
39562.5632361921	1.22E+02
39562.5632477662	1.14E+02
39562.5632516204	1.09E+02
39562.5632631944	1.13E+02
39562.5632670486	1.02E+02
39562.5632709144	7.20E+01
39562.5632747685	4.00E+01
39562.5632786343	3.00E+01
39562.5632940625	4.00E+01
39562.5632979166	7.60E+01
39562.5633017824	1.27E+02
39562.5633056366	1.40E+02
39562.5633094907	1.62E+02
39562.5633172106	2.10E+02
39562.5633210648	1.87E+02
39562.5633249306	1.69E+02
39562.5633287847	1.43E+02
39562.5633326389	1.49E+02
39562.5633442130	1.58E+02
39562.5633480787	1.46E+02
39562.5633557870	1.64E+02
39562.5633596528	1.76E+02
39562.5633673611	1.57E+02
39562.5633712269	1.82E+02
39562.5633866551	1.99E+02
39562.5633905208	2.10E+02
39562.5633943750	2.21E+02
39562.5633982292	2.12E+02
39562.5634020949	2.23E+02
39562.5634059491	2.18E+02
39562.5634098032	2.30E+02
39562.5634136690	2.11E+02
39562.5634175231	1.85E+02
39562.5634213773	1.50E+02
39562.5634252431	1.33E+02
39562.5634290972	1.23E+02
39562.5634329514	1.37E+02
39562.5634368171	1.55E+02
39562.5634406713	1.65E+02
39562.5634483912	1.74E+02
39562.5634522454	1.86E+02
39562.5634560995	1.33E+02
39562.5634599653	7.30E+01
39562.5634638194	3.00E+01
39562.5634676736	5.50E+01
39562.5634715394	7.10E+01
39562.5634753935	9.10E+01
39562.5634792593	1.03E+02
39562.5634831134	1.18E+02
39562.5634869676	1.29E+02
39562.5634908333	1.33E+02
39562.5634946875	1.52E+02
39562.5634985417	1.42E+02
39562.5635024074	1.37E+02
39562.5635062616	1.27E+02
39562.5635101157	1.33E+02
39562.5635139815	9.70E+01
39562.5635178356	5.70E+01
39562.5635217014	4.80E+01
39562.5635255556	7.80E+01
39562.5635294097	9.00E+01
39562.5635332755	5.70E+01
39562.5635371296	3.20E+01
39562.5635409838	1.00E+01
39562.5635487037	0.00E+00
39562.5635834375	1.60E+01
39562.5635872917	3.10E+01
39562.5635911458	3.60E+01
39562.5635950116	5.00E+01
39562.5635988657	7.00E+01
39562.5636027315	9.00E+01
39562.5636065856	1.30E+02
39562.5636104398	2.00E+02
39562.5636143056	2.45E+02
39562.5636181597	2.39E+02
39562.5636218287	1.29E+02
39562.5636256829	5.90E+01
39562.5636297338	0.00E+00
39562.5639035764	5.00E+00
39562.5639074306	1.00E+01
39562.5639151505	5.00E+00
39562.5639344444	1.00E+01
39562.5639383102	2.50E+01
39562.5639421644	3.10E+01
39562.5639460301	9.30E+01
39562.5639498843	1.14E+02
39562.5639537500	1.53E+02
39562.5639576042	1.39E+02
39562.5639614699	1.70E+02
39562.5639653241	2.43E+02
39562.5639691898	2.94E+02
39562.5639730440	3.44E+02
39562.5639769097	3.19E+02
39562.5639807639	2.90E+02
39562.5639846296	2.51E+02
39562.5639884838	1.93E+02
39562.5639923495	1.38E+02
39562.5639962037	1.03E+02
39562.5640000694	9.40E+01
39562.5640039236	1.05E+02
39562.5640077778	9.20E+01
39562.5640116435	7.10E+01
39562.5640154976	5.50E+01
39562.5640193634	4.50E+01
39562.5640232176	7.50E+01
39562.5640270833	9.10E+01
39562.5640309375	1.26E+02
39562.5640348032	1.55E+02
39562.5640386574	1.64E+02
39562.5640425231	1.09E+02
39562.5640463773	4.00E+01
39562.5640502431	5.00E+00
39562.5640540972	1.00E+01
39562.5640579630	2.00E+01
39562.5640618171	2.50E+01
39562.5640695370	2.00E+01
39562.5640734028	1.50E+01
39562.5640772569	1.00E+01
39562.5640811227	2.00E+01
39562.5640849769	1.50E+01
39562.5640926968	5.00E+00
39562.5640965625	1.10E+01
39562.5641004167	2.60E+01
39562.5641042824	3.20E+01
39562.5641118056	2.10E+01
39562.5641156597	3.50E+01
39562.5641233796	4.60E+01
39562.5641272454	2.10E+01
39562.5641310995	1.60E+01
39562.5641349653	0.00E+00
39562.5641465393	2.50E+01
39562.5641504051	5.70E+01
39562.5641542593	7.80E+01
39562.5641581250	6.30E+01
39562.5641619792	4.70E+01
39562.5641658449	5.70E+01
39562.5641696991	7.40E+01
39562.5641735648	1.29E+02
39562.5641774190	1.46E+02
39562.5641812847	2.04E+02
39562.5641851389	2.15E+02
39562.5641890046	2.64E+02
39562.5641928588	2.68E+02
39562.5641967245	2.93E+02
39562.5642005787	2.98E+02
39562.5642044444	3.06E+02
39562.5642082986	2.93E+02
39562.5642198727	2.66E+02
39562.5642237384	2.28E+02
39562.5642275926	2.04E+02
39562.5642353125	2.35E+02
39562.5642391782	2.64E+02
39562.5642430324	2.93E+02
39562.5642468981	2.99E+02
39562.5642507523	2.68E+02
39562.5642546181	2.60E+02
39562.5642584722	2.65E+02
39562.5642623380	2.97E+02
39562.5642661921	3.12E+02
39562.5642700579	3.25E+02
39562.5642739120	3.20E+02
39562.5642777662	3.31E+02
39562.5642816319	3.23E+02
39562.5642854861	3.43E+02
39562.5642893519	3.60E+02
39562.5642932060	3.79E+02
39562.5642970718	3.89E+02
39562.5643047917	3.67E+02
39562.5643086458	3.42E+02
39562.5643125116	3.11E+02
39562.5643163657	3.15E+02
39562.5643202315	3.23E+02
39562.5643240857	3.35E+02
39562.5643318056	3.45E+02
39562.5643356597	3.39E+02
39562.5643395255	3.50E+02
39562.5643433796	3.59E+02
39562.5643472454	3.75E+02
39562.5643510995	3.70E+02
39562.5643549653	3.65E+02
39562.5643588194	3.77E+02
39562.5643626852	3.81E+02
39562.5643704051	3.69E+02
39562.5643742593	3.62E+02
39562.5643781250	3.46E+02
39562.5643819792	3.34E+02
39562.5643858449	3.17E+02
39562.5643896991	3.12E+02
39562.5643935532	2.84E+02
39562.5643974190	2.77E+02
39562.5644012731	2.25E+02
39562.5644051389	2.15E+02
39562.5644089931	1.66E+02
39562.5644128588	1.77E+02
39562.5644167130	1.61E+02
39562.5644205787	1.44E+02
39562.5644244329	1.25E+02
39562.5644282986	1.21E+02
39562.5644321527	1.69E+02
39562.5644360185	1.59E+02
39562.5644398727	1.27E+02
39562.5644437384	6.90E+01
39562.5644475926	4.10E+01
39562.5644514583	3.50E+01
39562.5644553125	2.50E+01
39562.5644591782	4.00E+01
39562.5644630324	2.50E+01
39562.5644668981	5.50E+01
39562.5644707523	8.20E+01
39562.5644746065	1.33E+02
39562.5644784722	1.47E+02
39562.5644823263	1.36E+02
39562.5644861921	1.71E+02
39562.5644939120	1.90E+02
39562.5645016319	2.11E+02
39562.5645054861	2.23E+02
39562.5645093519	1.88E+02
39562.5645132060	1.97E+02
39562.5645170718	2.06E+02
39562.5645209259	2.39E+02
39562.5645363657	2.45E+02
39562.5645440856	2.67E+02
39562.5645479398	2.96E+02
39562.5645518056	3.55E+02
39562.5645556597	3.79E+02
39562.5645595255	3.86E+02
39562.5645633796	3.59E+02
39562.5645672454	3.32E+02
39562.5645749652	3.43E+02
39562.5645786343	3.65E+02
39562.5645863426	3.69E+02
39562.5645940625	3.75E+02
39562.5646017824	3.79E+02
39562.5646056481	3.66E+02
39562.5646095023	3.37E+02
39562.5646133681	3.19E+02
39562.5646210880	3.40E+02
39562.5646288079	3.60E+02
39562.5646365278	3.56E+02
39562.5646403819	3.17E+02
39562.5646442361	2.80E+02
39562.5646481018	2.61E+02
39562.5646519560	2.68E+02
39562.5646558218	2.86E+02
39562.5646596759	2.71E+02
39562.5646673958	2.92E+02
39562.5646712616	3.27E+02
39562.5646789815	3.15E+02
39562.5646828356	3.31E+02
39562.5646867014	3.61E+02
39562.5646905556	3.72E+02
39562.5646944213	3.52E+02
39562.5646982755	3.26E+02
39562.5647021412	2.56E+02
39562.5647059954	1.69E+02
39562.5647098495	6.80E+01
39562.5647137153	2.00E+01
39562.5647175694	5.00E+00
39562.5647214352	2.00E+01
39562.5647252893	2.50E+01
39562.5647291551	3.50E+01
39562.5647330093	3.00E+01
39562.5647368750	4.50E+01
39562.5647407292	3.00E+01
39562.5647445833	2.00E+01
39562.5647484491	0.00E+00
39562.5647754629	5.00E+00
39562.5647870370	0.00E+00
39562.5650610185	5.00E+00
39562.5650687384	1.00E+01
39562.5650725926	5.00E+00
39562.5650764583	1.00E+01
39562.5650803125	5.00E+00
39562.5650880324	0.00E+00
39562.5653504167	5.00E+00
39562.5653542824	2.00E+01
39562.5653581366	3.00E+01
39562.5653619907	3.60E+01
39562.5653658565	2.10E+01
39562.5653697106	1.60E+01
39562.5653774306	2.00E+01
39562.5653812847	3.50E+01
39562.5653851505	4.60E+01
39562.5653890046	8.50E+01
39562.5653928588	1.42E+02
39562.5653967245	2.15E+02
39562.5654005787	2.81E+02
39562.5654044444	3.12E+02
39562.5654082986	3.31E+02
39562.5654121528	3.51E+02
39562.5654160185	3.72E+02
39562.5654198727	3.86E+02
39562.5654237384	3.66E+02
39562.5654275926	3.35E+02
39562.5654314468	2.77E+02
39562.5654391667	3.03E+02
39562.5654430324	3.63E+02
39562.5654468866	3.54E+02
39562.5654505556	3.40E+02
39562.5654544097	3.23E+02
39562.5654621296	3.44E+02
39562.5654661806	3.40E+02
39562.5654700347	3.45E+02
39562.5654737037	3.38E+02
39562.5654775694	3.42E+02
39562.5654814236	3.27E+02
39562.5654852778	2.77E+02
39562.5654891435	1.66E+02
39562.5654929977	6.60E+01
39562.5654968634	5.00E+00
39562.5655084375	0.00E+00
39562.5656743403	5.00E+00
39562.5656781944	1.00E+01
39562.5656859143	5.00E+00
39562.5656897801	4.70E+01
39562.5656936343	1.22E+02
39562.5656974884	2.19E+02
39562.5657013542	2.74E+02
39562.5657052083	3.17E+02
39562.5657090625	3.41E+02
39562.5657129282	3.56E+02
39562.5657167824	3.36E+02
39562.5657206481	3.06E+02
39562.5657283565	3.35E+02
39562.5657322222	3.66E+02
39562.5657360764	3.35E+02
39562.5657399421	3.26E+02
39562.5657437962	2.95E+02
39562.5657476505	3.12E+02
39562.5657515162	2.82E+02
39562.5657553704	2.69E+02
39562.5657592245	2.74E+02
39562.5657630903	2.94E+02
39562.5657669444	3.28E+02
39562.5657708102	3.39E+02
39562.5657746643	3.50E+02
39562.5657785185	3.69E+02
39562.5657823843	3.58E+02
39562.5657862384	3.38E+02
39562.5657901042	2.78E+02
39562.5657939583	2.20E+02
39562.5657978125	1.49E+02
39562.5658016782	9.30E+01
39562.5658055324	4.60E+01
39562.5658093981	7.90E+01
39562.5658132523	9.40E+01
39562.5658171065	8.90E+01
39562.5658209722	3.00E+01
39562.5658248264	5.00E+00
39562.5658286921	3.50E+01
39562.5658325463	7.90E+01
39562.5658364005	1.09E+02
39562.5658402662	1.79E+02
39562.5658441204	1.71E+02
39562.5658479861	2.00E+02
39562.5658518403	1.10E+02
39562.5658557060	7.90E+01
39562.5658595602	1.50E+01
39562.5658634144	5.00E+00
39562.5658672801	0.00E+00
39562.5659946412	5.00E+00
39562.5659984954	2.00E+01
39562.5660023611	3.00E+01
39562.5660062153	3.50E+01
39562.5660100810	2.00E+01
39562.5660139352	4.50E+01
39562.5660178009	1.03E+02
39562.5660216551	1.90E+02
39562.5660255208	2.08E+02
39562.5660332407	1.76E+02
39562.5660370949	1.93E+02
39562.5660409606	1.70E+02
39562.5660448148	1.93E+02
39562.5660486690	2.16E+02
39562.5660525347	2.59E+02
39562.5660563889	2.85E+02
39562.5660602546	2.38E+02
39562.5660641088	1.63E+02
39562.5660679745	9.90E+01
39562.5660718287	8.80E+01
39562.5660756944	7.80E+01
39562.5660795486	3.50E+01
39562.5660834143	1.00E+01
39562.5660872685	1.50E+01
39562.5660911343	2.50E+01
39562.5661027083	1.50E+01
39562.5661065625	5.00E+00
39562.5661104282	1.00E+01
39562.5661181481	1.50E+01
39562.5661220023	2.00E+01
39562.5661258681	2.50E+01
39562.5661297222	3.50E+01
39562.5661335880	3.00E+01
39562.5661374421	2.50E+01
39562.5661413079	1.50E+01
39562.5661451620	5.00E+00
39562.5661528819	0.00E+00
39562.5661721759	5.00E+00
39562.5661837616	0.00E+00
39562.5662146296	5.00E+00
39562.5662184953	3.00E+01
39562.5662223495	4.50E+01
39562.5662262153	5.00E+01
39562.5662298843	2.50E+01
39562.5662337384	1.00E+01
39562.5662376042	5.00E+00
39562.5662453241	1.70E+01
39562.5662491782	2.70E+01
39562.5662530440	3.20E+01
39562.5662723380	4.00E+01
39562.5662762037	3.00E+01
39562.5662800579	2.00E+01
39562.5662839236	0.00E+00
39562.5663148032	3.10E+01
39562.5663186574	7.50E+01
39562.5663225231	1.34E+02
39562.5663263773	1.40E+02
39562.5663302431	1.27E+02
39562.5663340972	8.40E+01
39562.5663379514	7.70E+01
39562.5663418171	1.17E+02
39562.5663456713	1.38E+02
39562.5663495370	1.45E+02
39562.5663533912	1.04E+02
39562.5663572569	8.30E+01
39562.5663611111	5.60E+01
39562.5663649769	2.60E+01
39562.5663688310	4.50E+01
39562.5663726968	1.06E+02
39562.5663765509	1.68E+02
39562.5663804167	1.88E+02
39562.5663842708	1.77E+02
39562.5663919907	1.73E+02
39562.5663958565	1.97E+02
39562.5663997106	2.22E+02
39562.5664035764	2.78E+02
39562.5664074306	3.17E+02
39562.5664112963	3.42E+02
39562.5664151505	3.20E+02
39562.5664190162	2.95E+02
39562.5664228704	2.91E+02
39562.5664267361	3.17E+02
39562.5664305903	3.47E+02
39562.5664344444	3.62E+02
39562.5664421644	3.57E+02
39562.5664460301	3.51E+02
39562.5664537500	3.56E+02
39562.5664576042	3.60E+02
39562.5664653241	3.38E+02
39562.5664691898	3.27E+02
39562.5664730440	3.47E+02
39562.5664769097	3.71E+02
39562.5664807639	3.93E+02
39562.5664846296	3.84E+02
39562.5664884838	3.75E+02
39562.5664923495	3.35E+02
39562.5664962037	2.87E+02
39562.5665000579	2.04E+02
39562.5665039236	1.13E+02
39562.5665077778	5.10E+01
39562.5665116435	3.60E+01
39562.5665154977	8.20E+01
